"Country or territory of asylum or residence","Country or territory of origin","Year","Refugees","Refugees assisted by UNHCR","Total refugees and people in refugee-like situations","Total refugees and people in refugee-like situations assisted by UNHCR"
"Tunisia","Bulgaria","2012","1","0","1","0"
"Tunisia","Burundi","2012","3","3","3","3"
"Tunisia","Cameroon","2012","1","1","1","1"
"Tunisia","Central African Rep.","2012","3","1","3","1"
"Tunisia","Chad","2012","21","21","21","21"
"Tunisia","Congo","2012","0","0","0","0"
"Tunisia","Côte d'Ivoire","2012","15","5","15","5"
"Tunisia","Dem. Rep. of the Congo","2012","8","8","8","8"
"Tunisia","Eritrea","2012","130","130","130","130"
"Tunisia","Ethiopia","2012","86","85","86","85"
"Tunisia","Gambia","2012","0","0","0","0"
"Tunisia","Guinea","2012","1","0","1","0"
"Tunisia","India","2012","1","1","1","1"
"Tunisia","Iraq","2012","137","133","137","133"
"Tunisia","Islamic Rep. of Iran","2012","6","0","6","0"
"Tunisia","Kenya","2012","0","0","0","0"
"Tunisia","Liberia","2012","0","0","0","0"
"Tunisia","Libya","2012","0","0","0","0"
"Tunisia","Mali","2012","6","6","6","6"
"Tunisia","Morocco","2012","1","1","1","1"
"Tunisia","Nigeria","2012","0","0","0","0"
"Tunisia","Oman","2012","1","0","1","0"
"Tunisia","Pakistan","2012","3","3","3","3"
"Tunisia","Poland","2012","1","0","1","0"
"Tunisia","Russian Federation","2012","0","0","0","0"
"Tunisia","Rwanda","2012","9","0","9","0"
"Tunisia","Senegal","2012","1","1","1","1"
"Tunisia","Somalia","2012","510","510","510","510"
"Tunisia","State of Palestine","2012","37","22","37","22"
"Tunisia","Stateless","2012","0","0","0","0"
"Tunisia","Sudan","2012","427","427","427","427"
"Tunisia","Syrian Arab Rep.","2012","6","2","6","2"
"Turkey","Afghanistan","2012","3517","3517","3517","3517"
"Turkey","Algeria","2012","2","2","2","2"
"Turkey","Angola","2012","0","0","0","0"
"Turkey","Azerbaijan","2012","3","3","3","3"
"Turkey","Cameroon","2012","6","6","6","6"
"Turkey","Central African Rep.","2012","1","1","1","1"
"Turkey","Chad","2012","1","1","1","1"
"Turkey","China","2012","5","5","5","5"
"Turkey","Congo","2012","2","2","2","2"
"Turkey","Côte d'Ivoire","2012","13","13","13","13"
"Turkey","Cuba","2012","1","1","1","1"
"Turkey","Dem. Rep. of the Congo","2012","35","35","35","35"
"Turkey","Egypt","2012","13","13","13","13"
"Turkey","Eritrea","2012","49","49","49","49"
"Turkey","Ethiopia","2012","74","74","74","74"
"Turkey","Guinea","2012","8","8","8","8"
"Turkey","Iraq","2012","9478","9478","9478","9478"
"Turkey","Islamic Rep. of Iran","2012","3040","3040","3040","3040"
"Turkey","Jordan","2012","8","8","8","8"
"Turkey","Kazakhstan","2012","1","1","1","1"
"Turkey","Kyrgyzstan","2012","163","163","163","163"
"Turkey","Lebanon","2012","6","6","6","6"
"Turkey","Liberia","2012","4","4","4","4"
"Turkey","Mauritania","2012","3","3","3","3"
"Turkey","Morocco","2012","9","9","9","9"
"Turkey","Nigeria","2012","3","3","3","3"
"Turkey","Pakistan","2012","19","19","19","19"
"Turkey","Philippines","2012","1","1","1","1"
"Turkey","Russian Federation","2012","5","5","5","5"
"Turkey","Rwanda","2012","1","1","1","1"
"Turkey","Saudi Arabia","2012","3","3","3","3"
"Turkey","Sierra Leone","2012","2","2","2","2"
"Turkey","Somalia","2012","1669","1669","1669","1669"
"Turkey","Sri Lanka","2012","19","19","19","19"
"Turkey","State of Palestine","2012","146","146","146","146"
"Turkey","Stateless","2012","18","18","18","18"
"Turkey","Sudan","2012","179","179","179","179"
"Turkey","Syrian Arab Rep.","2012","248466","248466","248466","248466"
"Turkey","Togo","2012","3","3","3","3"
"Turkey","Tunisia","2012","4","4","4","4"
"Turkey","Turkmenistan","2012","5","5","5","5"
"Turkey","Uganda","2012","4","4","4","4"
"Turkey","United Arab Emirates","2012","1","1","1","1"
"Turkey","Uzbekistan","2012","56","56","56","56"
"Turkey","Yemen","2012","17","17","17","17"
"Turkmenistan","Afghanistan","2012","19","19","19","19"
"Turkmenistan","Armenia","2012","4","4","4","4"
"Turkmenistan","Azerbaijan","2012","22","22","22","22"
"Turkmenistan","Russian Federation","2012","1","1","1","1"
"Uganda","Burundi","2012","10728","10728","10728","10728"
"Uganda","Cameroon","2012","4","4","4","4"
"Uganda","Canada","2012","1","1","1","1"
"Uganda","Central African Rep.","2012","9","9","9","9"
"Uganda","Chad","2012","6","6","6","6"
"Uganda","Comoros","2012","2","2","2","2"
"Uganda","Dem. Rep. of the Congo","2012","127021","127021","127021","127021"
"Uganda","Egypt","2012","6","6","6","6"
"Uganda","Eritrea","2012","4630","4630","4630","4630"
"Uganda","Ethiopia","2012","1529","1529","1529","1529"
"Uganda","Greece","2012","0","0","0","0"
"Uganda","Islamic Rep. of Iran","2012","1","1","1","1"
"Uganda","Kenya","2012","1124","1124","1124","1124"
"Uganda","Liberia","2012","5","5","5","5"
"Uganda","Libya","2012","12","12","12","12"
"Uganda","Malawi","2012","1","1","1","1"
"Uganda","Pakistan","2012","63","63","63","63"
"Uganda","Rwanda","2012","14684","14684","14684","14684"
"Uganda","Sierra Leone","2012","1","1","1","1"
"Uganda","Somalia","2012","19000","19000","19000","19000"
"Uganda","South Sudan","2012","11135","11135","11135","11135"
"Uganda","Sudan","2012","7910","7910","7910","7910"
"Uganda","United Rep. of Tanzania","2012","5","5","5","5"
"Ukraine","Afghanistan","2012","1480","167","1480","167"
"Ukraine","Algeria","2012","1","0","1","0"
"Ukraine","Angola","2012","29","20","29","20"
"Ukraine","Armenia","2012","200","24","200","24"
"Ukraine","Azerbaijan","2012","181","17","181","17"
"Ukraine","Bangladesh","2012","8","3","8","3"
"Ukraine","Belarus","2012","21","2","21","2"
"Ukraine","Bosnia and Herzegovina","2012","1","0","1","0"
"Ukraine","Burkina Faso","2012","1","1","1","1"
"Ukraine","Burundi","2012","7","0","7","0"
"Ukraine","Cameroon","2012","1","0","1","0"
"Ukraine","Chad","2012","7","0","7","0"
"Ukraine","China","2012","2","1","2","1"
"Ukraine","Congo","2012","21","9","21","9"
"Ukraine","Côte d'Ivoire","2012","2","2","2","2"
"Ukraine","Dem. Rep. of the Congo","2012","65","25","65","25"
"Ukraine","Egypt","2012","2","1","2","1"
"Ukraine","Eritrea","2012","7","1","7","1"
"Ukraine","Ethiopia","2012","16","12","16","12"
"Ukraine","Georgia","2012","66","7","66","7"
"Ukraine","Guinea","2012","4","3","4","3"
"Ukraine","Guinea-Bissau","2012","1","0","1","0"
"Ukraine","India","2012","2","0","2","0"
"Ukraine","Iraq","2012","77","22","77","22"
"Ukraine","Islamic Rep. of Iran","2012","50","13","50","13"
"Ukraine","Jordan","2012","3","1","3","1"
"Ukraine","Kazakhstan","2012","8","1","8","1"
"Ukraine","Kyrgyzstan","2012","8","7","8","7"
"Ukraine","Lebanon","2012","6","0","6","0"
"Ukraine","Liberia","2012","3","0","3","0"
"Ukraine","Libya","2012","1","0","1","0"
"Ukraine","Madagascar","2012","2","0","2","0"
"Ukraine","Mali","2012","2","0","2","0"
"Ukraine","Mozambique","2012","1","0","1","0"
"Ukraine","Nepal","2012","1","0","1","0"
"Ukraine","Nigeria","2012","3","1","3","1"
"Ukraine","Pakistan","2012","1","0","1","0"
"Ukraine","Russian Federation","2012","105","37","105","37"
"Ukraine","Rwanda","2012","4","3","4","3"
"Ukraine","Saudi Arabia","2012","1","0","1","0"
"Ukraine","Serbia (and Kosovo: S/RES/1244 (1999))","2012","5","0","5","0"
"Ukraine","Sierra Leone","2012","4","0","4","0"
"Ukraine","Somalia","2012","112","23","112","23"
"Ukraine","Sri Lanka","2012","8","9","8","9"
"Ukraine","State of Palestine","2012","35","8","35","8"
"Ukraine","Stateless","2012","23","0","23","0"
"Ukraine","Sudan","2012","53","12","53","12"
"Ukraine","Syrian Arab Rep.","2012","63","0","63","0"
"Ukraine","Tajikistan","2012","9","0","9","0"
"Ukraine","Tonga","2012","1","0","1","0"
"Ukraine","Turkey","2012","11","0","11","0"
"Ukraine","Turkmenistan","2012","12","0","12","0"
"Ukraine","Uganda","2012","1","0","1","0"
"Ukraine","Uzbekistan","2012","67","61","67","61"
"Ukraine","Viet Nam","2012","1","0","1","0"
"Ukraine","Zimbabwe","2012","1","0","1","0"
"United Arab Emirates","Afghanistan","2012","1","1","1","1"
"United Arab Emirates","Eritrea","2012","0","0","0","0"
"United Arab Emirates","Iraq","2012","548","548","548","548"
"United Arab Emirates","Islamic Rep. of Iran","2012","1","1","1","1"
"United Arab Emirates","Pakistan","2012","1","1","1","1"
"United Arab Emirates","Somalia","2012","19","19","19","19"
"United Arab Emirates","Sri Lanka","2012","39","39","39","39"
"United Arab Emirates","State of Palestine","2012","0","0","0","0"
"United Arab Emirates","Sudan","2012","6","6","6","6"
"United Arab Emirates","Syrian Arab Rep.","2012","16","16","16","16"
"United Arab Emirates","Uganda","2012","0","0","0","0"
"United Kingdom","Afghanistan","2012","9842","0","9842","0"
"United Kingdom","Albania","2012","1136","0","1136","0"
"United Kingdom","Algeria","2012","635","0","635","0"
"United Kingdom","Angola","2012","1156","0","1156","0"
"United Kingdom","Antigua and Barbuda","2012","1","0","1","0"
"United Kingdom","Argentina","2012","1","0","1","0"
"United Kingdom","Armenia","2012","30","0","30","0"
"United Kingdom","Azerbaijan","2012","86","0","86","0"
"United Kingdom","Bahrain","2012","101","0","101","0"
"United Kingdom","Bangladesh","2012","1426","0","1426","0"
"United Kingdom","Barbados","2012","1","0","1","0"
"United Kingdom","Belarus","2012","144","0","144","0"
"United Kingdom","Belize","2012","2","0","2","0"
"United Kingdom","Benin","2012","10","0","10","0"
"United Kingdom","Bhutan","2012","100","0","100","0"
"United Kingdom","Bolivia (Plurinational State of)","2012","19","0","19","0"
"United Kingdom","Bosnia and Herzegovina","2012","55","0","55","0"
"United Kingdom","Botswana","2012","11","0","11","0"
"United Kingdom","Brazil","2012","9","0","9","0"
"United Kingdom","Bulgaria","2012","11","0","11","0"
"United Kingdom","Burkina Faso","2012","6","0","6","0"
"United Kingdom","Burundi","2012","889","0","889","0"
"United Kingdom","Cameroon","2012","763","0","763","0"
"United Kingdom","Canada","2012","3","0","3","0"
"United Kingdom","Central African Rep.","2012","4","0","4","0"
"United Kingdom","Chad","2012","46","0","46","0"
"United Kingdom","Chile","2012","1","0","1","0"
"United Kingdom","China","2012","2155","0","2155","0"
"United Kingdom","Colombia","2012","341","0","341","0"
"United Kingdom","Comoros","2012","2","0","2","0"
"United Kingdom","Congo","2012","502","0","502","0"
"United Kingdom","Cook Islands","2012","1","0","1","0"
"United Kingdom","Côte d'Ivoire","2012","548","0","548","0"
"United Kingdom","Croatia","2012","16","0","16","0"
"United Kingdom","Cuba","2012","16","0","16","0"
"United Kingdom","Cyprus","2012","3","0","3","0"
"United Kingdom","Czech Rep.","2012","35","0","35","0"
"United Kingdom","Dem. People's Rep. of Korea","2012","619","0","619","0"
"United Kingdom","Dem. Rep. of the Congo","2012","3311","0","3311","0"
"United Kingdom","Djibouti","2012","2","0","2","0"
"United Kingdom","Dominica","2012","2","0","2","0"
"United Kingdom","Ecuador","2012","97","0","97","0"
"United Kingdom","Egypt","2012","204","0","204","0"
"United Kingdom","El Salvador","2012","3","0","3","0"
"United Kingdom","Equatorial Guinea","2012","1","0","1","0"
"United Kingdom","Eritrea","2012","9901","0","9901","0"
"United Kingdom","Estonia","2012","1","0","1","0"
"United Kingdom","Ethiopia","2012","1508","0","1508","0"
"United Kingdom","Fiji","2012","8","0","8","0"
"United Kingdom","France","2012","1","0","1","0"
"United Kingdom","Gambia","2012","794","0","794","0"
"United Kingdom","Georgia","2012","66","0","66","0"
"United Kingdom","Germany","2012","1","0","1","0"
"United Kingdom","Ghana","2012","201","0","201","0"
"United Kingdom","Grenada","2012","5","0","5","0"
"United Kingdom","Guatemala","2012","3","0","3","0"
"United Kingdom","Guinea","2012","413","0","413","0"
"United Kingdom","Guinea-Bissau","2012","9","0","9","0"
"United Kingdom","Guyana","2012","12","0","12","0"
"United Kingdom","Honduras","2012","16","0","16","0"
"United Kingdom","Hong Kong SAR, China","2012","1","0","1","0"
"United Kingdom","India","2012","347","0","347","0"
"United Kingdom","Indonesia","2012","8","0","8","0"
"United Kingdom","Iraq","2012","5752","0","5752","0"
"United Kingdom","Ireland","2012","1","0","1","0"
"United Kingdom","Islamic Rep. of Iran","2012","11428","0","11428","0"
"United Kingdom","Israel","2012","12","0","12","0"
"United Kingdom","Jamaica","2012","472","0","472","0"
"United Kingdom","Japan","2012","2","0","2","0"
"United Kingdom","Jordan","2012","27","0","27","0"
"United Kingdom","Kazakhstan","2012","5","0","5","0"
"United Kingdom","Kenya","2012","469","0","469","0"
"United Kingdom","Kuwait","2012","599","0","599","0"
"United Kingdom","Kyrgyzstan","2012","21","0","21","0"
"United Kingdom","Latvia","2012","1","0","1","0"
"United Kingdom","Lebanon","2012","107","0","107","0"
"United Kingdom","Lesotho","2012","1","0","1","0"
"United Kingdom","Liberia","2012","307","0","307","0"
"United Kingdom","Libya","2012","655","0","655","0"
"United Kingdom","Lithuania","2012","7","0","7","0"
"United Kingdom","Malawi","2012","171","0","171","0"
"United Kingdom","Malaysia","2012","50","0","50","0"
"United Kingdom","Maldives","2012","9","0","9","0"
"United Kingdom","Mali","2012","13","0","13","0"
"United Kingdom","Mauritania","2012","9","0","9","0"
"United Kingdom","Mauritius","2012","25","0","25","0"
"United Kingdom","Mexico","2012","4","0","4","0"
"United Kingdom","Mongolia","2012","83","0","83","0"
"United Kingdom","Morocco","2012","90","0","90","0"
"United Kingdom","Mozambique","2012","3","0","3","0"
"United Kingdom","Myanmar","2012","862","0","862","0"
"United Kingdom","Namibia","2012","5","0","5","0"
"United Kingdom","Nepal","2012","119","0","119","0"
"United Kingdom","Nicaragua","2012","1","0","1","0"
"United Kingdom","Niger","2012","5","0","5","0"
"United Kingdom","Nigeria","2012","1163","0","1163","0"
"United Kingdom","Oman","2012","5","0","5","0"
"United Kingdom","Pakistan","2012","4749","0","4749","0"
"United Kingdom","Panama","2012","3","0","3","0"
"United Kingdom","Peru","2012","3","0","3","0"
"United Kingdom","Philippines","2012","3","0","3","0"
"United Kingdom","Poland","2012","51","0","51","0"
"United Kingdom","Qatar","2012","2","0","2","0"
"United Kingdom","Rep. of Korea","2012","5","0","5","0"
"United Kingdom","Rep. of Moldova","2012","162","0","162","0"
"United Kingdom","Romania","2012","233","0","233","0"
"United Kingdom","Russian Federation","2012","1105","0","1105","0"
"United Kingdom","Rwanda","2012","431","0","431","0"
"United Kingdom","Saint Lucia","2012","4","0","4","0"
"United Kingdom","Saint Vincent and the Grenadines","2012","5","0","5","0"
"United Kingdom","Saudi Arabia","2012","37","0","37","0"
"United Kingdom","Senegal","2012","42","0","42","0"
"United Kingdom","Serbia (and Kosovo: S/RES/1244 (1999))","2012","2328","0","2328","0"
"United Kingdom","Seychelles","2012","1","0","1","0"
"United Kingdom","Sierra Leone","2012","641","0","641","0"
"United Kingdom","Singapore","2012","1","0","1","0"
"United Kingdom","Slovakia","2012","1","0","1","0"
"United Kingdom","Somalia","2012","15132","0","15132","0"
"United Kingdom","South Africa","2012","119","0","119","0"
"United Kingdom","Sri Lanka","2012","4475","0","4475","0"
"United Kingdom","State of Palestine","2012","285","0","285","0"
"United Kingdom","Stateless","2012","712","0","712","0"
"United Kingdom","Sudan","2012","3748","0","3748","0"
"United Kingdom","Swaziland","2012","15","0","15","0"
"United Kingdom","Syrian Arab Rep.","2012","1713","0","1713","0"
"United Kingdom","Tajikistan","2012","3","0","3","0"
"United Kingdom","Thailand","2012","24","0","24","0"
"United Kingdom","The former Yugoslav Rep. of Macedonia","2012","83","0","83","0"
"United Kingdom","Togo","2012","48","0","48","0"
"United Kingdom","Trinidad and Tobago","2012","22","0","22","0"
"United Kingdom","Tunisia","2012","32","0","32","0"
"United Kingdom","Turkey","2012","4171","0","4171","0"
"United Kingdom","Turkmenistan","2012","37","0","37","0"
"United Kingdom","Tuvalu","2012","1","0","1","0"
"United Kingdom","Uganda","2012","1270","0","1270","0"
"United Kingdom","Ukraine","2012","192","0","192","0"
"United Kingdom","United Arab Emirates","2012","7","0","7","0"
"United Kingdom","United Kingdom","2012","8","0","8","0"
"United Kingdom","United Rep. of Tanzania","2012","85","0","85","0"
"United Kingdom","United States","2012","14","0","14","0"
"United Kingdom","Uzbekistan","2012","51","0","51","0"
"United Kingdom","Various","2012","34252","0","34252","0"
"United Kingdom","Venezuela (Bolivarian Republic of)","2012","17","0","17","0"
"United Kingdom","Viet Nam","2012","908","0","908","0"
"United Kingdom","Western Sahara","2012","6","0","6","0"
"United Kingdom","Yemen","2012","210","0","210","0"
"United Kingdom","Zambia","2012","39","0","39","0"
"United Kingdom","Zimbabwe","2012","12155","0","12155","0"
"United Rep. of Tanzania","Burundi","2012","35343","13116","35343","13116"
"United Rep. of Tanzania","Dem. Rep. of the Congo","2012","63330","63330","63330","63330"
"United Rep. of Tanzania","Somalia","2012","2105","2105","2105","2105"
"United Rep. of Tanzania","Various","2012","243","243","243","243"
"United States","Afghanistan","2012","1017","0","1017","0"
"United States","Albania","2012","4422","0","4422","0"
"United States","Algeria","2012","216","0","216","0"
"United States","Andorra","2012","6","0","6","0"
"United States","Angola","2012","134","0","134","0"
"United States","Antigua and Barbuda","2012","3","0","3","0"
"United States","Argentina","2012","123","0","123","0"
"United States","Armenia","2012","4076","0","4076","0"
"United States","Australia","2012","1","0","1","0"
"United States","Austria","2012","5","0","5","0"
"United States","Azerbaijan","2012","582","0","582","0"
"United States","Bahamas","2012","180","0","180","0"
"United States","Bahrain","2012","40","0","40","0"
"United States","Bangladesh","2012","1117","0","1117","0"
"United States","Barbados","2012","2","0","2","0"
"United States","Belarus","2012","2054","0","2054","0"
"United States","Belgium","2012","38","0","38","0"
"United States","Belize","2012","29","0","29","0"
"United States","Benin","2012","64","0","64","0"
"United States","Bhutan","2012","70","0","70","0"
"United States","Bolivia (Plurinational State of)","2012","137","0","137","0"
"United States","Bosnia and Herzegovina","2012","200","0","200","0"
"United States","Botswana","2012","5","0","5","0"
"United States","Brazil","2012","679","0","679","0"
"United States","Bulgaria","2012","796","0","796","0"
"United States","Burkina Faso","2012","548","0","548","0"
