"Country or territory of asylum or residence","Country or territory of origin","Year","Refugees","Refugees assisted by UNHCR","Total refugees and people in refugee-like situations","Total refugees and people in refugee-like situations assisted by UNHCR"
"United Arab Emirates","Sudan","2010","14","14","14","14"
"United Arab Emirates","Syrian Arab Rep.","2010","34","34","34","34"
"United Arab Emirates","Tunisia","2010","0","0","0","0"
"United Arab Emirates","Uganda","2010","1","1","1","1"
"United Kingdom","Afghanistan","2010","23406","0","23406","0"
"United Kingdom","Albania","2010","1479","0","1479","0"
"United Kingdom","Algeria","2010","946","0","946","0"
"United Kingdom","Angola","2010","2590","0","2590","0"
"United Kingdom","Armenia","2010","20","0","20","0"
"United Kingdom","Azerbaijan","2010","75","0","75","0"
"United Kingdom","Bahrain","2010","2","0","2","0"
"United Kingdom","Bangladesh","2010","1567","0","1567","0"
"United Kingdom","Belarus","2010","102","0","102","0"
"United Kingdom","Benin","2010","9","0","9","0"
"United Kingdom","Bhutan","2010","68","0","68","0"
"United Kingdom","Bolivia (Plurinational State of)","2010","15","0","15","0"
"United Kingdom","Bosnia and Herzegovina","2010","47","0","47","0"
"United Kingdom","Botswana","2010","8","0","8","0"
"United Kingdom","Brazil","2010","8","0","8","0"
"United Kingdom","Bulgaria","2010","11","0","11","0"
"United Kingdom","Burkina Faso","2010","4","0","4","0"
"United Kingdom","Burundi","2010","1791","0","1791","0"
"United Kingdom","Cameroon","2010","904","0","904","0"
"United Kingdom","Canada","2010","1","0","1","0"
"United Kingdom","Central African Rep.","2010","4","0","4","0"
"United Kingdom","Chad","2010","40","0","40","0"
"United Kingdom","China","2010","2242","0","2242","0"
"United Kingdom","Colombia","2010","650","0","650","0"
"United Kingdom","Congo","2010","933","0","933","0"
"United Kingdom","Cook Islands","2010","1","0","1","0"
"United Kingdom","Côte d'Ivoire","2010","595","0","595","0"
"United Kingdom","Croatia","2010","14","0","14","0"
"United Kingdom","Cuba","2010","10","0","10","0"
"United Kingdom","Cyprus","2010","3","0","3","0"
"United Kingdom","Czech Rep.","2010","100","0","100","0"
"United Kingdom","Dem. People's Rep. of Korea","2010","581","0","581","0"
"United Kingdom","Dem. Rep. of the Congo","2010","4698","0","4698","0"
"United Kingdom","Djibouti","2010","1","0","1","0"
"United Kingdom","Ecuador","2010","185","0","185","0"
"United Kingdom","Egypt","2010","49","0","49","0"
"United Kingdom","El Salvador","2010","3","0","3","0"
"United Kingdom","Equatorial Guinea","2010","1","0","1","0"
"United Kingdom","Eritrea","2010","9430","0","9430","0"
"United Kingdom","Estonia","2010","1","0","1","0"
"United Kingdom","Ethiopia","2010","2151","0","2151","0"
"United Kingdom","Fiji","2010","1","0","1","0"
"United Kingdom","France","2010","1","0","1","0"
"United Kingdom","Gambia","2010","443","0","443","0"
"United Kingdom","Georgia","2010","46","0","46","0"
"United Kingdom","Germany","2010","1","0","1","0"
"United Kingdom","Ghana","2010","244","0","244","0"
"United Kingdom","Guatemala","2010","1","0","1","0"
"United Kingdom","Guinea","2010","349","0","349","0"
"United Kingdom","Guinea-Bissau","2010","8","0","8","0"
"United Kingdom","Guyana","2010","7","0","7","0"
"United Kingdom","India","2010","428","0","428","0"
"United Kingdom","Indonesia","2010","7","0","7","0"
"United Kingdom","Iraq","2010","18143","0","18143","0"
"United Kingdom","Islamic Rep. of Iran","2010","10837","0","10837","0"
"United Kingdom","Israel","2010","7","0","7","0"
"United Kingdom","Jamaica","2010","452","0","452","0"
"United Kingdom","Jordan","2010","20","0","20","0"
"United Kingdom","Kazakhstan","2010","2","0","2","0"
"United Kingdom","Kenya","2010","644","0","644","0"
"United Kingdom","Kuwait","2010","490","0","490","0"
"United Kingdom","Kyrgyzstan","2010","11","0","11","0"
"United Kingdom","Latvia","2010","1","0","1","0"
"United Kingdom","Lebanon","2010","87","0","87","0"
"United Kingdom","Liberia","2010","301","0","301","0"
"United Kingdom","Libya","2010","240","0","240","0"
"United Kingdom","Lithuania","2010","7","0","7","0"
"United Kingdom","Malawi","2010","71","0","71","0"
"United Kingdom","Malaysia","2010","14","0","14","0"
"United Kingdom","Maldives","2010","5","0","5","0"
"United Kingdom","Mali","2010","10","0","10","0"
"United Kingdom","Mauritania","2010","7","0","7","0"
"United Kingdom","Mauritius","2010","9","0","9","0"
"United Kingdom","Mexico","2010","1","0","1","0"
"United Kingdom","Mongolia","2010","49","0","49","0"
"United Kingdom","Morocco","2010","47","0","47","0"
"United Kingdom","Mozambique","2010","1","0","1","0"
"United Kingdom","Myanmar","2010","625","0","625","0"
"United Kingdom","Namibia","2010","1","0","1","0"
"United Kingdom","Nepal","2010","156","0","156","0"
"United Kingdom","Niger","2010","4","0","4","0"
"United Kingdom","Nigeria","2010","1044","0","1044","0"
"United Kingdom","Oman","2010","5","0","5","0"
"United Kingdom","Pakistan","2010","4103","0","4103","0"
"United Kingdom","Panama","2010","2","0","2","0"
"United Kingdom","Peru","2010","3","0","3","0"
"United Kingdom","Philippines","2010","1","0","1","0"
"United Kingdom","Poland","2010","96","0","96","0"
"United Kingdom","Qatar","2010","2","0","2","0"
"United Kingdom","Rep. of Korea","2010","2","0","2","0"
"United Kingdom","Rep. of Moldova","2010","297","0","297","0"
"United Kingdom","Romania","2010","412","0","412","0"
"United Kingdom","Russian Federation","2010","1603","0","1603","0"
"United Kingdom","Rwanda","2010","1353","0","1353","0"
"United Kingdom","Saudi Arabia","2010","12","0","12","0"
"United Kingdom","Senegal","2010","16","0","16","0"
"United Kingdom","Serbia (and Kosovo: S/RES/1244 (1999))","2010","6759","0","6759","0"
"United Kingdom","Seychelles","2010","1","0","1","0"
"United Kingdom","Sierra Leone","2010","2504","0","2504","0"
"United Kingdom","Slovakia","2010","1","0","1","0"
"United Kingdom","Somalia","2010","23893","0","23893","0"
"United Kingdom","South Africa","2010","77","0","77","0"
"United Kingdom","Sri Lanka","2010","6822","0","6822","0"
"United Kingdom","State of Palestine","2010","194","0","194","0"
"United Kingdom","Stateless","2010","354","0","354","0"
"United Kingdom","Sudan","2010","3128","0","3128","0"
"United Kingdom","Swaziland","2010","8","0","8","0"
"United Kingdom","Syrian Arab Rep.","2010","499","0","499","0"
"United Kingdom","Tajikistan","2010","3","0","3","0"
"United Kingdom","Thailand","2010","17","0","17","0"
"United Kingdom","The former Yugoslav Rep. of Macedonia","2010","422","0","422","0"
"United Kingdom","Togo","2010","44","0","44","0"
"United Kingdom","Trinidad and Tobago","2010","7","0","7","0"
"United Kingdom","Tunisia","2010","21","0","21","0"
"United Kingdom","Turkey","2010","6172","0","6172","0"
"United Kingdom","Turkmenistan","2010","36","0","36","0"
"United Kingdom","Uganda","2010","1417","0","1417","0"
"United Kingdom","Ukraine","2010","284","0","284","0"
"United Kingdom","United Arab Emirates","2010","2","0","2","0"
"United Kingdom","United Kingdom","2010","3","0","3","0"
"United Kingdom","United Rep. of Tanzania","2010","109","0","109","0"
"United Kingdom","United States","2010","4","0","4","0"
"United Kingdom","Uzbekistan","2010","28","0","28","0"
"United Kingdom","Various","2010","71878","0","71878","0"
"United Kingdom","Venezuela (Bolivarian Republic of)","2010","8","0","8","0"
"United Kingdom","Viet Nam","2010","987","0","987","0"
"United Kingdom","Western Sahara","2010","2","0","2","0"
"United Kingdom","Yemen","2010","150","0","150","0"
"United Kingdom","Zambia","2010","23","0","23","0"
"United Kingdom","Zimbabwe","2010","14819","0","14819","0"
"United Rep. of Tanzania","Burundi","2010","47350","47350","47350","47350"
"United Rep. of Tanzania","Dem. Rep. of the Congo","2010","60186","60186","60186","60186"
"United Rep. of Tanzania","Rwanda","2010","0","0","0","0"
"United Rep. of Tanzania","Somalia","2010","1488","1488","1488","1488"
"United Rep. of Tanzania","Various","2010","262","262","262","262"
"United States","Afghanistan","2010","1364","0","1364","0"
"United States","Albania","2010","6005","0","6005","0"
"United States","Algeria","2010","283","0","283","0"
"United States","Andorra","2010","5","0","5","0"
"United States","Angola","2010","201","0","201","0"
"United States","Antigua and Barbuda","2010","1","0","1","0"
"United States","Argentina","2010","138","0","138","0"
"United States","Armenia","2010","6637","0","6637","0"
"United States","Austria","2010","5","0","5","0"
"United States","Azerbaijan","2010","1236","0","1236","0"
"United States","Bahamas","2010","13","0","13","0"
"United States","Bahrain","2010","17","0","17","0"
"United States","Bangladesh","2010","1388","0","1388","0"
"United States","Barbados","2010","1","0","1","0"
"United States","Belarus","2010","1734","0","1734","0"
"United States","Belgium","2010","33","0","33","0"
"United States","Belize","2010","16","0","16","0"
"United States","Benin","2010","61","0","61","0"
"United States","Bhutan","2010","99","0","99","0"
"United States","Bolivia (Plurinational State of)","2010","108","0","108","0"
"United States","Bosnia and Herzegovina","2010","273","0","273","0"
"United States","Botswana","2010","4","0","4","0"
"United States","Brazil","2010","629","0","629","0"
"United States","Bulgaria","2010","961","0","961","0"
"United States","Burkina Faso","2010","343","0","343","0"
"United States","Burundi","2010","474","0","474","0"
"United States","Cambodia","2010","426","0","426","0"
"United States","Cameroon","2010","7300","0","7300","0"
"United States","Canada","2010","40","0","40","0"
"United States","Cayman Islands","2010","1","0","1","0"
"United States","Central African Rep.","2010","241","0","241","0"
"United States","Chad","2010","417","0","417","0"
"United States","Chile","2010","82","0","82","0"
"United States","China","2010","54599","0","54599","0"
"United States","Colombia","2010","25607","0","25607","0"
"United States","Comoros","2010","7","0","7","0"
"United States","Congo","2010","2071","0","2071","0"
"United States","Costa Rica","2010","17","0","17","0"
"United States","Côte d'Ivoire","2010","1512","0","1512","0"
"United States","Croatia","2010","79","0","79","0"
"United States","Cuba","2010","859","0","859","0"
"United States","Cyprus","2010","2","0","2","0"
"United States","Czech Rep.","2010","44","0","44","0"
"United States","Dem. People's Rep. of Korea","2010","25","0","25","0"
"United States","Dem. Rep. of the Congo","2010","1176","0","1176","0"
"United States","Denmark","2010","0","0","0","0"
"United States","Djibouti","2010","36","0","36","0"
"United States","Dominica","2010","8","0","8","0"
"United States","Dominican Rep.","2010","44","0","44","0"
"United States","Ecuador","2010","148","0","148","0"
"United States","Egypt","2010","4408","0","4408","0"
"United States","El Salvador","2010","3170","0","3170","0"
"United States","Equatorial Guinea","2010","8","0","8","0"
"United States","Eritrea","2010","2816","0","2816","0"
"United States","Estonia","2010","111","0","111","0"
"United States","Ethiopia","2010","11421","0","11421","0"
"United States","Fiji","2010","1157","0","1157","0"
"United States","Finland","2010","6","0","6","0"
"United States","France","2010","38","0","38","0"
"United States","Gabon","2010","52","0","52","0"
"United States","Gambia","2010","775","0","775","0"
"United States","Georgia","2010","928","0","928","0"
"United States","Germany","2010","65","0","65","0"
"United States","Ghana","2010","193","0","193","0"
"United States","Gibraltar","2010","2","0","2","0"
"United States","Greece","2010","30","0","30","0"
"United States","Grenada","2010","15","0","15","0"
"United States","Guatemala","2010","4621","0","4621","0"
"United States","Guinea","2010","3739","0","3739","0"
"United States","Guinea-Bissau","2010","39","0","39","0"
"United States","Guyana","2010","137","0","137","0"
"United States","Haiti","2010","18487","0","18487","0"
"United States","Honduras","2010","636","0","636","0"
"United States","Hong Kong SAR, China","2010","11","0","11","0"
"United States","Hungary","2010","31","0","31","0"
"United States","Iceland","2010","3","0","3","0"
"United States","India","2010","7842","0","7842","0"
"United States","Indonesia","2010","5605","0","5605","0"
"United States","Iraq","2010","5429","0","5429","0"
"United States","Ireland","2010","1","0","1","0"
"United States","Islamic Rep. of Iran","2010","5173","0","5173","0"
"United States","Israel","2010","191","0","191","0"
"United States","Italy","2010","17","0","17","0"
"United States","Jamaica","2010","210","0","210","0"
"United States","Japan","2010","11","0","11","0"
"United States","Jordan","2010","439","0","439","0"
"United States","Kazakhstan","2010","470","0","470","0"
"United States","Kenya","2010","2466","0","2466","0"
"United States","Kuwait","2010","71","0","71","0"
"United States","Kyrgyzstan","2010","344","0","344","0"
"United States","Lao People's Dem. Rep.","2010","284","0","284","0"
"United States","Latvia","2010","127","0","127","0"
"United States","Lebanon","2010","613","0","613","0"
"United States","Lesotho","2010","0","0","0","0"
"United States","Liberia","2010","3905","0","3905","0"
"United States","Libya","2010","51","0","51","0"
"United States","Lithuania","2010","101","0","101","0"
"United States","Macao SAR, China","2010","1","0","1","0"
"United States","Madagascar","2010","18","0","18","0"
"United States","Malawi","2010","41","0","41","0"
"United States","Malaysia","2010","182","0","182","0"
"United States","Maldives","2010","6","0","6","0"
"United States","Mali","2010","664","0","664","0"
"United States","Malta","2010","3","0","3","0"
"United States","Mauritania","2010","2009","0","2009","0"
"United States","Mauritius","2010","10","0","10","0"
"United States","Mexico","2010","1477","0","1477","0"
"United States","Monaco","2010","1","0","1","0"
"United States","Mongolia","2010","652","0","652","0"
"United States","Montenegro","2010","50","0","50","0"
"United States","Morocco","2010","104","0","104","0"
"United States","Mozambique","2010","1","0","1","0"
"United States","Myanmar","2010","4751","0","4751","0"
"United States","Namibia","2010","4","0","4","0"
"United States","Nepal","2010","3764","0","3764","0"
"United States","Netherlands","2010","9","0","9","0"
"United States","New Zealand","2010","1","0","1","0"
"United States","Nicaragua","2010","340","0","340","0"
"United States","Niger","2010","262","0","262","0"
"United States","Nigeria","2010","719","0","719","0"
"United States","Norway","2010","2","0","2","0"
"United States","Oman","2010","5","0","5","0"
"United States","Pakistan","2010","3420","0","3420","0"
"United States","Panama","2010","31","0","31","0"
"United States","Papua New Guinea","2010","1","0","1","0"
"United States","Paraguay","2010","27","0","27","0"
"United States","Peru","2010","1350","0","1350","0"
"United States","Philippines","2010","330","0","330","0"
"United States","Poland","2010","70","0","70","0"
"United States","Portugal","2010","7","0","7","0"
"United States","Qatar","2010","8","0","8","0"
"United States","Rep. of Korea","2010","23","0","23","0"
"United States","Rep. of Moldova","2010","519","0","519","0"
"United States","Romania","2010","943","0","943","0"
"United States","Russian Federation","2010","7043","0","7043","0"
"United States","Rwanda","2010","886","0","886","0"
"United States","Saint Kitts and Nevis","2010","3","0","3","0"
"United States","Saint Lucia","2010","6","0","6","0"
"United States","Saint Vincent and the Grenadines","2010","4","0","4","0"
"United States","San Marino","2010","1","0","1","0"
"United States","Saudi Arabia","2010","90","0","90","0"
"United States","Senegal","2010","329","0","329","0"
"United States","Serbia (and Kosovo: S/RES/1244 (1999))","2010","2023","0","2023","0"
"United States","Seychelles","2010","37","0","37","0"
"United States","Sierra Leone","2010","1692","0","1692","0"
"United States","Singapore","2010","35","0","35","0"
"United States","Slovakia","2010","24","0","24","0"
"United States","Slovenia","2010","12","0","12","0"
"United States","Somalia","2010","4513","0","4513","0"
"United States","South Africa","2010","109","0","109","0"
"United States","Spain","2010","10","0","10","0"
"United States","Sri Lanka","2010","1483","0","1483","0"
"United States","State of Palestine","2010","6","0","6","0"
"United States","Stateless","2010","1341","0","1341","0"
"United States","Sudan","2010","2337","0","2337","0"
"United States","Suriname","2010","9","0","9","0"
"United States","Swaziland","2010","4","0","4","0"
"United States","Sweden","2010","12","0","12","0"
"United States","Syrian Arab Rep.","2010","312","0","312","0"
"United States","Tajikistan","2010","122","0","122","0"
"United States","Thailand","2010","18","0","18","0"
"United States","The former Yugoslav Rep. of Macedonia","2010","257","0","257","0"
"United States","Togo","2010","2377","0","2377","0"
"United States","Tonga","2010","1","0","1","0"
"United States","Trinidad and Tobago","2010","54","0","54","0"
"United States","Tunisia","2010","34","0","34","0"
"United States","Turkey","2010","591","0","591","0"
"United States","Turkmenistan","2010","296","0","296","0"
"United States","Turks and Caicos Islands","2010","1","0","1","0"
"United States","Uganda","2010","1378","0","1378","0"
"United States","Ukraine","2010","1475","0","1475","0"
"United States","United Arab Emirates","2010","21","0","21","0"
"United States","United Kingdom","2010","68","0","68","0"
"United States","United Rep. of Tanzania","2010","166","0","166","0"
"United States","Uruguay","2010","18","0","18","0"
"United States","Uzbekistan","2010","1712","0","1712","0"
"United States","Various","2010","690","0","690","0"
"United States","Venezuela (Bolivarian Republic of)","2010","5675","0","5675","0"
"United States","Viet Nam","2010","255","0","255","0"
"United States","Yemen","2010","329","0","329","0"
"United States","Zambia","2010","103","0","103","0"
"United States","Zimbabwe","2010","1783","0","1783","0"
"Uruguay","Belarus","2010","1","0","1","0"
"Uruguay","Cameroon","2010","6","1","6","1"
"Uruguay","Chile","2010","1","0","1","0"
"Uruguay","Colombia","2010","82","56","82","56"
"Uruguay","Congo","2010","3","1","3","1"
"Uruguay","Côte d'Ivoire","2010","2","1","2","1"
"Uruguay","Cuba","2010","6","0","6","0"
"Uruguay","Ecuador","2010","7","7","7","7"
"Uruguay","Georgia","2010","1","0","1","0"
"Uruguay","Ghana","2010","1","1","1","1"
"Uruguay","Iraq","2010","1","1","1","1"
"Uruguay","Latvia","2010","5","1","5","1"
"Uruguay","Liberia","2010","1","1","1","1"
"Uruguay","Lithuania","2010","1","0","1","0"
"Uruguay","Nigeria","2010","15","13","15","13"
"Uruguay","Peru","2010","8","5","8","5"
"Uruguay","Russian Federation","2010","11","1","11","1"
